module_code,academic_year,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning
ENGM017,2023/4,Composite Materials,15,,22.0,128.0,,40,60,,2.0,7.0,No
ENGM018,2023/4,Nonlinear Control,15,,35.0,115.0,,20,80,,2.0,7.0,No
ENGM020,2023/4,Robotics and Automation,15.0,,41.0,109.0,,60.0,40.0,,3.0,7.0,No
ENGM021,2023/4,Smart Production Systems,15.0,150.0,33.0,117.0,,0.0,100.0,,1.0,7.0,No
ENGM023,2023/4,Sustainable Manufacturing,15.0,250.0,22.0,128.0,,0.0,90.0,10.0,2.0,7.0,No
ENGM025,2023/4,Smart Civil Structures,15.0,,44.0,106.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM026,2023/4,"Design, Innovation & Entrepreneurship",15.0,15.0,27.0,123.0,,100.0,0.0,0.0,2.0,7.0,No
ENGM028,2023/4,MSc Industrial Placement,60.0,20.0,20.0,80.0,500.0,80.0,0.0,20.0,,7.0,No
ENGM029,2023/4,Power Systems Analysis,15.0,10.0,42.0,108.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ENGM030,2023/4,Digital Twinning for Power System Plant,15.0,10.0,42.0,108.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ENGM031,2023/4,Smart Grids and Sustainable Energy Systems,15.0,10.0,42.0,108.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM032,2023/4,Resilience of Electrical Energy Systems,15.0,10.0,42.0,108.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ENGM033,2023/4,Supply Chain Quality Management,15.0,100.0,20.0,130.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ENGM035,2023/4,Finance for Engineers,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM036,2023/4,Digital Mapping and Survey,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM037,2023/4,Digital Design,15.0,20.0,44.0,106.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ENGM038,2023/4,Digital Analysis,30.0,20.0,88.0,212.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ENGM039,2023/4,"Modelling, Simulation and Machine Learning for Operations Management",15.0,300.0,41.0,109.0,0.0,0.0,0.0,20.0,3.0,7.0,No
ENGM040,2023/4,Research Ethics and Methodology,15.0,300.0,17.0,133.0,0.0,50.0,0.0,50.0,3.0,7.0,No
ECMM103,2023/4,Computer Aided Engineering Design,15.0,37.0,28.0,122.0,0.0,100.0,0.0,,4.0,7.0,No
ECMM109,2023/4,Advanced Geotechnical Engineering,15.0,0.0,41.0,109.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM110,2023/4,Water and Environmental Systems,15.0,0.0,22.0,128.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM112,2023/4,Manufacturing Supply Chain Management,15.0,30.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ECMM113,2023/4,"Agile, Lean and Competitive Enterprise",15.0,60.0,44.0,106.0,,100.0,0.0,0.0,2.0,7.0,No
ECMM124,2023/4,Hydroinformatics Tools,15.0,0.0,48.0,102.0,,30.0,70.0,,2.0,7.0,No
ECMM132,2023/4,Urban Drainage and Waste Water Management,15.0,0.0,44.0,106.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM133,2023/4,Water Supply and Distribution Management,15.0,0.0,44.0,108.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM134,2023/4,Environmental Processes,15.0,0.0,34.0,116.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM148,2023/4,Advanced CFD,15.0,0.0,26.0,124.0,0.0,100.0,0.0,0.0,4.0,7.0,No
ECMM149,2023/4,Linear Systems and Structural Analysis,15.0,0.0,33.0,117.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM150,2023/4,Structural Design,15.0,0.0,37.0,113.0,0.0,30.0,70.0,0.0,3.0,7.0,No
ECMM153,2023/4,Conceptual Design of Buildings,15.0,30.0,40.0,110.0,0.0,30.0,70.0,0.0,2.0,7.0,No
ECMM162,2023/4,Water Management in Developing Countries,15.0,20.0,30.0,120.0,0.0,100.0,0.0,0.0,3.0,7.0,No
ECMM163,2023/4,Sustainable Engineering,15.0,0.0,38.0,112.0,0.0,100.0,0.0,0.0,2.0,7.0,No
ECMM164,2023/4,MSc Dissertation,60.0,200.0,22.0,578.0,0.0,90.0,0.0,10.0,3.0,7.0,No
EMP3001,2023/4,Commercial and Industrial Experience,15.0,31.0,9.0,61.0,80.0,100.0,0.0,0.0,2.0,6.0,No
EMP3003,2023/4,Professional Experience,45.0,1.0,20.0,350.0,80.0,90.0,0.0,10.0,5.0,6.0,No
CMMM012,2023/4,,,,,,,,,,,,
DRAM153,2023/4,,,,,,,,,,,,
DRAM154,2023/4,,,,,,,,,,,,
PSYM221Z,2023/4,,,,,,,,,,,,
PSYM237Z,2023/4,,,,,,,,,,,,
PSYM238Z,2023/4,,,,,,,,,,,,
PSYM239Z,2023/4,,,,,,,,,,,,
MTH0001,2023/4,Principles of Pure Mathematics,30.0,30.0,88.0,212.0,0.0,40.0,60.0,0.0,4.0,,No
MTH0002,2023/4,Applied Mathematics,30.0,30.0,88.0,212.0,0.0,40.0,60.0,0.0,5.0,4.0,No
MTH0003,2023/4,Exploring Mathematics,15.0,30.0,33.0,117.0,0.0,50.0,50.0,0.0,4.0,,No
MTH0004,2023/4,Foundation Statistics,15.0,30.0,44.0,106.0,0.0,50.0,50.0,0.0,3.0,,No
MTH0005,2023/4,Science: Skills and Culture,30.0,30.0,41.0,237.0,22.0,70.0,0.0,30.0,4.0,,No
MTH1000,2023/4,Foundations,0.0,300.0,84.0,36.0,,0.0,0.0,0.0,,4.0,No
MTH1001,2023/4,Mathematical Structures,30.0,200.0,76.0,224.0,,10.0,90.0,0.0,4.0,4.0,No
MTH1002,2023/4,Mathematical Methods,30.0,200.0,76.0,224.0,,0.0,100.0,0.0,4.0,4.0,No
MTH1003,2023/4,Mathematical Modelling,30,200.0,88.0,212.0,0.0,40,60,0.0,4.0,4,No
MTH1004,2023/4,"Probability, Statistics and Data",30,275.0,88.0,212.0,,30,70,,4.0,4,No
MTH1100,2023/4,Employability and Preparation for Placement or Internship,0,30.0,15.0,30.0,0.0,0,0,,,5,No
MTH2003,2023/4,Differential Equations,15,300.0,38.0,112.0,,10,90,0.0,3.0,5,No
MTH2004,2023/4,Vector Calculus and Applications,15,250.0,33.0,118.0,,20,80,,3.0,5,No
MTH2005,2023/4,Modelling: Theory and Practice,30,128.0,64.0,236.0,,70,30,,4.0,5,No
MTH2006,2023/4,Statistical Modelling and Inference,30,128.0,70.0,230.0,0.0,30,70,0.0,3.0,5,No
MTH2008,2023/4,Real Analysis,15,260.0,38.0,112.0,0.0,10,90,0.0,3.0,5,No
MTH2009,2023/4,Complex Analysis,15,200.0,38.0,112.0,0.0,10,90,0.0,3.0,5,No
MTH2010,2023/4,"Groups, Rings and Fields",15,120.0,38.0,112.0,,10,90,0.0,3.0,5,No
