module_code,module_title,credits_raw,term_raw,stage,dept_slug,academic_year,dept_name,dept_code
MBAM900C,Career Transformation,,"1, 2 and 3",Masters Modules,management,2022/3,Management,MBA
MBAM914,MBA Project,20,2 and 3,Masters Modules,management,2022/3,Management,MBA
MBAM915B,The Entrepreneurial and Intrapreneurial Process: Starting Successful New Ventures,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM934B,Sustainable Finance,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM935B,Managing Around the World,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM936B,MBA International Experiences,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM939B,Business Models in Context,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM942B,Leading Resilient Organisations,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM947B,Leadership Skills Expedition,15,2 and 3,Masters Modules,management,2022/3,Management,MBA
MBAM955B,Behavioural Economics in Practice,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM959B,Digital Service Design,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM960,Achieving Enduring Success,30,1 and 2,Masters Modules,management,2022/3,Management,MBA
MBAM961,Designing a Better Future for All,20,1 and 2,Masters Modules,management,2022/3,Management,MBA
MBAM962B,Creating the New,20,1 and 2,Masters Modules,management,2022/3,Management,MBA
MBAM964,Understanding Our World,30,1 and 2,Masters Modules,management,2022/3,Management,MBA
MBAM965B,Digital Marketing and Communications,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM966B,Strategic Sales Management,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM967B,Applied Skills: Becoming an Effective Negotiator,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM968B,Media in the Age of AI,15,3,Masters Modules,management,2022/3,Management,MBA
MBAM969B,Strategic Brand Management,15,3,Masters Modules,management,2022/3,Management,MBA
ENG1002,Engineering Mathematics and Scientific Computing,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG1005,Multi-Disciplinary Group Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG1006,Entrepreneurship 1,15,1,,engineering,2022/3,Engineering,ENG
ENG1007,Fundamentals of Mechanics,15,1 and 2,,engineering,2022/3,Engineering,ENG
ENG1008,Fundamentals of Materials,15,1 and 2,,engineering,2022/3,Engineering,ENG
ENG1009,Fundamentals of Electronics,15,1 and 2,,engineering,2022/3,Engineering,ENG
ECM1102,Core Engineering 1,30,1,,engineering,2022/3,Engineering,ECM
ECM1106,Electronics for Engineers: Core Engineering 2,15,2,,engineering,2022/3,Engineering,ECM
ECM1107,Materials and Manufacturing: Core Engineering 2,15,2,,engineering,2022/3,Engineering,ECM
ECM1108,Engineering Mechanics: Core Engineering 2,15,2,,engineering,2022/3,Engineering,ECM
ECM1110,Engineering Mathematics,30,1 and 2,,engineering,2022/3,Engineering,ECM
ECM1111,Entrepreneurship Skills Development 1,15,1 and 2,,engineering,2022/3,Engineering,ECM
ENG2001,Civil Engineering Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG2003,Electronic Engineering Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG2004,Entrepreneurship 2,15,2,,engineering,2022/3,Engineering,ENG
ENG2005,Entrepreneurship Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG2006,Industry 4.0,15,2,,engineering,2022/3,Engineering,ENG
ENG2007,Introduction to Fluid Dynamics,15,1,,engineering,2022/3,Engineering,ENG
ENG2008,Microcontroller Engineering,15,1,,engineering,2022/3,Engineering,ENG
ENG2009,Modelling of Engineering Systems,15,1,,engineering,2022/3,Engineering,ENG
ENG2010,Soil Mechanics,15,1,,engineering,2022/3,Engineering,ENG
ENG2011,Solid Mechanics,15,1,,engineering,2022/3,Engineering,ENG
ENG2012,Structural Behaviour,15,2,,engineering,2022/3,Engineering,ENG
ENG2013,Sustainable Design Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG2014,Technology Entrepreneurship,15,2,,engineering,2022/3,Engineering,ENG
ENG2015,Management Challenge Project,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENG2016,Introduction in Economics and Company Finance,15,1,,engineering,2022/3,Engineering,ENG
ENG2017,Communication and Networking Technologies,15,1,,engineering,2022/3,Engineering,ENG
ENG2118,Analogue and Digital Electronics Design,15,1,,engineering,2022/3,Engineering,ENG
ECM2102,Management and Management Science,15,1,,engineering,2022/3,Engineering,ECM
ECM2105,Control Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECM2106,Manufacturing Systems,15,2,,engineering,2022/3,Engineering,ECM
ECM2115,"PICS, Microcontrollers and Microprocessors",15,2,,engineering,2022/3,Engineering,ECM
ECM2121,Entrepreneurship 2,15,2,,engineering,2022/3,Engineering,ECM
ENG3001,Construction Project Management,15,2,,engineering,2022/3,Engineering,ENG
ENG3002,Decision Making Systems & Decision Theory,15,2,,engineering,2022/3,Engineering,ENG
ENG3003,Digital Engineering and Building Information Modelling,15,1,,engineering,2022/3,Engineering,ENG
ENG3004,Engineering Electromagnetics,15,1,,engineering,2022/3,Engineering,ENG
ENG3005,Fluid Dynamics and CFD,15,1,,engineering,2022/3,Engineering,ENG
ENG3006,Geotechnical Engineering and Foundation Design,15,2,,engineering,2022/3,Engineering,ENG
ENG3007,Global Entrepreneurial Marketing,15,2,,engineering,2022/3,Engineering,ENG
ENG3008A,Mechanical Design and Build: Part 1 - Research,15,1,,engineering,2022/3,Engineering,ENG
ENG3008B,Mechanical Design and Build: Part 2 - Development,15,2,,engineering,2022/3,Engineering,ENG
ENG3010,Industrial Awareness & Problem Solving,15,2,,engineering,2022/3,Engineering,ENG
ENG3011,Management and Leadership,15,2,,engineering,2022/3,Engineering,ENG
ENG3012,Mechatronics,15,1,,engineering,2022/3,Engineering,ENG
ENG3013A,Civil Design and Build: Part 1 - Research,15,1,,engineering,2022/3,Engineering,ENG
ENG3013B,Civil Design and Build: Part 2 - Development,15,2,,engineering,2022/3,Engineering,ENG
ENG3014,Structural Engineering,15,1,,engineering,2022/3,Engineering,ENG
ENG3015,Structural Dynamics,15,2,,engineering,2022/3,Engineering,ENG
ENG3016,Thermodynamics and Heat Transfer,15,2,,engineering,2022/3,Engineering,ENG
ENG3017,Quality Control and Improvement,15,1,,engineering,2022/3,Engineering,ENG
ENG3018,Control Engineering,15,2,,engineering,2022/3,Engineering,ENG
ENG3019A,Management Design and Build: Part 1 - Research,15,1,,engineering,2022/3,Engineering,ENG
ENG3019B,Management Design and Build: Part 2 - Development,15,2,,engineering,2022/3,Engineering,ENG
ENG3020A,Entrepreneurship Design and Build: Part 1 - Research,15,1,,engineering,2022/3,Engineering,ENG
ENG3020B,Entrepreneurship Design and Build: Part 2 - Development,15,2,,engineering,2022/3,Engineering,ENG
ENG3021A,Electronic Design and Build: Part 1 - Research,15,1,,engineering,2022/3,Engineering,ENG
ENG3021B,Electronic Design and Build: Part 2 - Development,15,2,,engineering,2022/3,Engineering,ENG
ENG3022,Finite Element Analysis for High Value Manufacturing,15,1,,engineering,2022/3,Engineering,ENG
ENG3207,Practical Hydraulic Engineering,15,1,,engineering,2022/3,Engineering,ENG
ECM3130,Engineering in Society and Company Finance,15,2,,engineering,2022/3,Engineering,ECM
ECM3149,Commercial and Industrial Experience and Individual Project (BEng/MEng),45,"1, 2 and 3",,engineering,2022/3,Engineering,ECM
ECM3152,Computational Engineering,15,1,,engineering,2022/3,Engineering,ECM
ECM3153,Management of Product Development,15,1,,engineering,2022/3,Engineering,ECM
ECM3156,Civil Engineering Hydraulics,15,1,,engineering,2022/3,Engineering,ECM
ECM3158,Water Resources and Pollution Control,15,1,,engineering,2022/3,Engineering,ECM
ECM3159,Management of Processes and People,15,1,,engineering,2022/3,Engineering,ECM
ECM3160,Materials,15,1,,engineering,2022/3,Engineering,ECM
ECM3164,Operations Management,15,1,,engineering,2022/3,Engineering,ECM
ECM3165,Digital Signal Processing,15,2,,engineering,2022/3,Engineering,ECM
ECM3166,Communications Engineering,15,1,,engineering,2022/3,Engineering,ECM
ECM3172,Study Abroad Semester,60,2 and 3,,engineering,2022/3,Engineering,ECM
ECM3173,Structural Dynamics,15,1,,engineering,2022/3,Engineering,ECM
ECM3174,Year in Industry,120,1,,engineering,2022/3,Engineering,ECM
ECM3175,Individual Project,30,"1, 2 and 3",,engineering,2022/3,Engineering,ECM
ECM3176,Industrial Awareness and Problem Solving,15,1,,engineering,2022/3,Engineering,ECM
ECM3177,Market Research and Business Planning,15,2,,engineering,2022/3,Engineering,ECM
ENGM001,Additive Manufacturing,15,,,engineering,2022/3,Engineering,ENG
ENGM002,Advanced Communication Systems,15,2,,engineering,2022/3,Engineering,ENG
ENGM003,Advanced Finite Element Analysis (FEA),15,,,engineering,2022/3,Engineering,ENG
ENGM005,Business Start-up Project,90,,,engineering,2022/3,Engineering,ENG
ENGM006,Civil Engineering Materials,15,1 and 3,,engineering,2022/3,Engineering,ENG
ENGM008,Design of Reinforced Concrete and Steel Structures,15,,,engineering,2022/3,Engineering,ENG
ENGM009,Electric Machines and Power Electronics,15,1,,engineering,2022/3,Engineering,ENG
ENGM010,Data-Centric Engineering,15,,,engineering,2022/3,Engineering,ENG
ENGM011,Entrepreneurship 3,30,,,engineering,2022/3,Engineering,ENG
ENGM012,Performance Based Design Under Dynamic Loading,15,,,engineering,2022/3,Engineering,ENG
ENGM014,Individual Project - MEng students,45,,,engineering,2022/3,Engineering,ENG
ENGM015,MEng Individual Investigative Project,45,1 and 2,,engineering,2022/3,Engineering,ENG
ENGM016,Metamaterials,15,,,engineering,2022/3,Engineering,ENG
ENGM017,Composite Materials,15,,,engineering,2022/3,Engineering,ENG
ENGM018,Nonlinear Control,15,,,engineering,2022/3,Engineering,ENG
ENGM020,Robotics and Automation,15,2,,engineering,2022/3,Engineering,ENG
ENGM021,Smart Production Systems,15,2,,engineering,2022/3,Engineering,ENG
ENGM023,Sustainable Manufacturing,15,1,,engineering,2022/3,Engineering,ENG
ENGM024,Trauma and Degeneration,15,,,engineering,2022/3,Engineering,ENG
ENGM025,Smart Civil Structures,15,,,engineering,2022/3,Engineering,ENG
ENGM026,"Design, Innovation & Entrepreneurship",15,1,,engineering,2022/3,Engineering,ENG
ENGM027,Engineering Management Science,30,1 and 2,,engineering,2022/3,Engineering,ENG
ENGM028,MSc Industrial Placement,60,"1, 2 and 3",,engineering,2022/3,Engineering,ENG
ENGM029,Power Systems Analysis,15,1,,engineering,2022/3,Engineering,ENG
ENGM030,Digital Twinning for Power System Plant,15,2,,engineering,2022/3,Engineering,ENG
ENGM031,Smart Grids and Sustainable Energy Systems,15,2,,engineering,2022/3,Engineering,ENG
ENGM032,Resilience of Electrical Energy Systems,15,2,,engineering,2022/3,Engineering,ENG
ENGM033,Supply Chain Quality Management,15,2,,engineering,2022/3,Engineering,ENG
ENGM034,Energy Autonomous Sensor Systems,15,,,engineering,2022/3,Engineering,ENG
ECMM102,Group Project (MEng),60,"1, 2 and 3",,engineering,2022/3,Engineering,ECM
ECMM103,Computer Aided Engineering Design,15,1,,engineering,2022/3,Engineering,ECM
ECMM107,Mechanics of Materials,15,1,,engineering,2022/3,Engineering,ECM
ECMM108,Advanced Structural Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECMM109,Advanced Geotechnical Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECMM110,Water and Environmental Systems,15,2,,engineering,2022/3,Engineering,ECM
ECMM112,Manufacturing Supply Chain Management,15,1,,engineering,2022/3,Engineering,ECM
ECMM113,"Agile, Lean and Competitive Enterprise",15,1,,engineering,2022/3,Engineering,ECM
ECMM124,Hydroinformatics Tools,15,1,,engineering,2022/3,Engineering,ECM
ECMM127,Advanced Materials Engineering,15,1,,engineering,2022/3,Engineering,ECM
ECMM132,Urban Drainage and Waste Water Management,15,2,,engineering,2022/3,Engineering,ECM
ECMM133,Water Supply and Distribution Management,15,1,,engineering,2022/3,Engineering,ECM
ECMM134,Environmental Processes,15,1,,engineering,2022/3,Engineering,ECM
ECMM136,Systems Analysis in Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECMM140,Vibration Engineering,15,1,,engineering,2022/3,Engineering,ECM
ECMM141,Multivariable State-Space Control,15,1,,engineering,2022/3,Engineering,ECM
ECMM142,Contemporary Advanced Materials Research,15,2,,engineering,2022/3,Engineering,ECM
ECMM144,Environmental and Computational Hydraulics,15,1,,engineering,2022/3,Engineering,ECM
ECMM145,Computational Hydrology,15,2,,engineering,2022/3,Engineering,ECM
ECMM146,Mathematical Modelling of Waste Water Treatment Processes,15,2,,engineering,2022/3,Engineering,ECM
ECMM147,Mechatronics: Sensors and Machine Automation,15,1,,engineering,2022/3,Engineering,ECM
ECMM148,Advanced CFD,15,1,,engineering,2022/3,Engineering,ECM
ECMM149,Linear Systems and Structural Analysis,15,1,,engineering,2022/3,Engineering,ECM
ECMM150,Structural Design,15,2,,engineering,2022/3,Engineering,ECM
ECMM151,Introduction to Earthquake Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECMM153,Conceptual Design of Buildings,15,1,,engineering,2022/3,Engineering,ECM
ECMM158,Active and Passive Structural Control,15,2,,engineering,2022/3,Engineering,ECM
ECMM159,Structural Health and Performance Monitoring,15,2,,engineering,2022/3,Engineering,ECM
ECMM160,Engineering Materials and the Environment,15,2,,engineering,2022/3,Engineering,ECM
ECMM162,Water Management in Developing Countries,15,2,,engineering,2022/3,Engineering,ECM
ECMM163,Sustainable Engineering,15,2,,engineering,2022/3,Engineering,ECM
ECMM164,MSc Dissertation,60,2 and 3,,engineering,2022/3,Engineering,ECM
ECMM168,Project Management,15,1,,engineering,2022/3,Engineering,ECM
ECMM171,Programming for Engineering,15,1,,engineering,2022/3,Engineering,ECM
ECMM172,Management Science,15,2,,engineering,2022/3,Engineering,ECM
ECMM178,Computational Techniques for Engineers,15,2,,engineering,2022/3,Engineering,ECM
ECMM180,Business Start-up Project,90,"1, 2 and 3",,engineering,2022/3,Engineering,ECM
ECMM181,Entrepreneurship Skills Development 3,30,1 and 2,,engineering,2022/3,Engineering,ECM
EMP3001,Commercial and Industrial Experience,15,1,,engineering,2022/3,Engineering,EMP
EMP3003,Professional Experience,45,1 and 2,,engineering,2022/3,Engineering,EMP
CMM1001,Perspectives on Communications,30,1,Stage One Modules,communications,2022/3,Communications,CMM
CMM1002,Communications Challenges,30,2,Stage One Modules,communications,2022/3,Communications,CMM
DRA1015,Theatre Histories,30,1,Stage One Modules,communications,2022/3,Communications,DRA
DRA1016,Performance Analysis,30,2,Stage One Modules,communications,2022/3,Communications,DRA
DRA1017,Staging the Text,30,1,Stage One Modules,communications,2022/3,Communications,DRA
DRA1018,The Creative Actor,30,1,Stage One Modules,communications,2022/3,Communications,DRA
EAF1501,Major Debates in Film Theory,30,2,Stage One Modules,communications,2022/3,Communications,EAF
EAF1504,Introduction to Film History,30,1,Stage One Modules,communications,2022/3,Communications,EAF
EAF1506,Interrogating Screens,30,1,Stage One Modules,communications,2022/3,Communications,EAF
EAF1507,The Contemporary Film and Television Industries,30,2,Stage One Modules,communications,2022/3,Communications,EAF
CMM2002,Communications in the Workplace,30,1,Stage Two Modules,communications,2022/3,Communications,CMM
CMM2008,Communications Research Methods,30,2,Stage Two Modules,communications,2022/3,Communications,CMM
DRA2028,Performance and Participation,30,1,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2044,Acting Shakespeare,30,1,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2045,Theatre and Health,30,1,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2061B,Digital Theatrecrafts,30,2,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2072,Culture in / as Performance,30,1,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2083,Intermedial Performance Practice,30,2,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2086,Voice for the Actor,30,2,Stage Two Modules,communications,2022/3,Communications,DRA
DRA2087,Activism and Performance,30,1,Stage Two Modules,communications,2022/3,Communications,DRA
