module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok,dept_code,level_char,level,faculty,total_hours,contact_ratio,assessment_diversity,assess_was_renormalised
DRA2087,2022/3,communications,Communications,Stage Two Modules,30.0,1,Activism and Performance,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,04/01/2015,24/07/2020,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2092,2022/3,communications,Communications,Stage Two Modules,30.0,2,Modernist Drama in Contemporary Theatre,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,6.0,No,19/02/2021,19/02/2021,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
DRA2096,2022/3,communications,Communications,Stage Two Modules,30.0,1,Voices Across Stage and Screen,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,19/02/2021,19/02/2021,True,DRA,2,UG Year 2,HASS,300.0,0.11,1.0,False
EAF2502,2022/3,communications,Communications,Stage Two Modules,30.0,1,Shots in the Dark,30.0,60.0,60.0,240.0,0.0,45.0,45.0,10.0,3.0,5.0,No,01/10/2011,07/05/2021,True,EAF,2,UG Year 2,HASS,300.0,0.2,3.0,False
EAF2508,2022/3,communications,Communications,Stage Two Modules,30.0,1,"Cinescapes: Time, Space and Identity",30.0,15.0,82.0,217.0,0.0,90.0,0.0,10.0,3.0,5.0,No,01/10/2011,23/07/2020,True,EAF,2,UG Year 2,HASS,299.0,0.27424749163879597,2.0,False
EAF2510,2022/3,communications,Communications,Stage Two Modules,30.0,2,"Adaptation: Text, Image, Culture",30.0,60.0,71.0,229.0,0.0,90.0,0.0,10.0,3.0,5.0,No,16/01/2013,23/07/2020,True,EAF,2,UG Year 2,HASS,300.0,0.23666666666666666,2.0,False
EAF2511,2022/3,communications,Communications,Stage Two Modules,30.0,2,"Television: Times, Trends and Technologies",30.0,60.0,104.0,196.0,0.0,90.0,0.0,10.0,3.0,5.0,Yes,12/01/2019,04/08/2020,True,EAF,2,UG Year 2,HASS,300.0,0.3466666666666667,2.0,False
EAF2512,2022/3,communications,Communications,Stage Two Modules,30.0,2,"European Cinemas: Art, Industry, Entertainment",30.0,32.0,57.0,323.0,0.0,100.0,0.0,0.0,3.0,5.0,Yes,01/05/2018,04/08/2020,True,EAF,2,UG Year 2,HASS,380.0,0.15,1.0,False
DRA3011,2022/3,communications,Communications,Stage Three Modules,30.0,1,Practice II: Technical Specialisation,30.0,4.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2016,24/7/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3012,2022/3,communications,Communications,Stage Three Modules,30.0,1,Theatre Practice I: Applied Drama,30.0,16.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2011,24/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3024,2022/3,communications,Communications,Stage Three Modules,30.0,1,Restoration Theatre:Culture and Politics,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2007,13/11/2018,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3030,2022/3,communications,Communications,Stage Three Modules,30.0,1,Interpretative Acting II,30.0,24.0,66.0,234.0,0.0,30.0,0.0,70.0,2.0,6.0,No,2011,24/08/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,2.0,False
DRA3050,2022/3,communications,Communications,Stage Three Modules,30.0,1,Creative Industries Management,30.0,25.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,6.0,No,October 2011,19/02/2021,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3061,2022/3,communications,Communications,Stage Three Modules,30.0,2 and 3,Practical Essay,30.0,120.0,18.0,282.0,0.0,0.0,0.0,100.0,2.0,6.0,No,October 2011,07/12/2021,True,DRA,3,UG Year 3,HASS,300.0,0.06,1.0,False
DRA3076,2022/3,communications,Communications,Stage Three Modules,30.0,1,The Actor's Body: Intercultural Theories and Practices,30.0,124.0,33.0,267.0,0.0,50.0,0.0,50.0,2.0,6.0,No,2011,27/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.11,2.0,False
DRA3088,2022/3,communications,Communications,Stage Three Modules,30.0,1,Women and Theatre 1700-1928,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,6.0,No,01/03/2013,18/08/2020,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3092,2022/3,communications,Communications,Stage Three Modules,30.0,1,Theatre for a Changing Climate,30.0,22.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,6.0,No,16/02/2017,08/08/2022,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3094,2022/3,communications,Communications,Stage Three Modules,30.0,2,Theatre Dissertation,30.0,120.0,21.0,278.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2002,25/02/2020,True,DRA,3,UG Year 3,HASS,299.0,0.07023411371237458,1.0,False
DRA3095,2022/3,communications,Communications,Stage Three Modules,30.0,1,Music Drama,30.0,20.0,33.0,267.0,0.0,100.0,0.0,0.0,3.0,6.0,No,2002,27/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.11,1.0,False
DRA3099,2022/3,communications,Communications,Stage Three Modules,30.0,1,"British South Asian Theatre, Film and Television",30.0,18.0,36.0,264.0,0.0,100.0,0.0,0.0,2.0,6.0,No,21/11/2019,19/02/2021,True,DRA,3,UG Year 3,HASS,300.0,0.12,1.0,False
DRA3100,2022/3,communications,Communications,Stage Three Modules,30.0,1,Physical Performance,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,08/03/2020,28/07/2020,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3102,2022/3,communications,Communications,Stage Three Modules,30.0,1,Audio Dramaturgy: Theatre of the Ear,30.0,20.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,19/02/2021,19/02/2021,True,DRA,3,UG Year 3,HASS,300.0,0.22,1.0,False
DRA3104,2022/3,communications,Communications,Stage Three Modules,30.0,1,Approaches to Acting,30.0,24.0,66.0,234.0,0.0,30.0,0.0,70.0,2.0,6.0,No,20/02/2022,20/02/2022,True,DRA,3,UG Year 3,HASS,300.0,0.22,2.0,False
EAF3106,2022/3,communications,Communications,Stage Three Modules,30.0,2,"Female Screens: Representation, Agency and Authorship",30.0,15.0,33.0,267.0,0.0,100.0,0.0,0.0,2.0,6.0,No,09/01/2018,27/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.11,1.0,False
EAF3501,2022/3,communications,Communications,Stage Three Modules,30.0,1,American Independent Film,30.0,40.0,99.0,201.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/12/2014,28/03/2022,True,EAF,3,UG Year 3,HASS,300.0,0.33,1.0,False
EAF3508,2022/3,communications,Communications,Stage Three Modules,30.0,1,Beyond Sex and the City: Becoming a Woman in Western Cinema,30.0,32.0,44.0,256.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/10/2011,20/08/2020,True,EAF,3,UG Year 3,HASS,300.0,0.14666666666666667,1.0,False
EAF3513,2022/3,communications,Communications,Stage Three Modules,30.0,2,British Screens,30.0,18.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,2013,04/02/2021,True,EAF,3,UG Year 3,HASS,300.0,0.22,1.0,False
EAF3514,2022/3,communications,Communications,Stage Three Modules,30.0,2,Film Studies Dissertation,30.0,15.0,21.0,279.0,0.0,100.0,0.0,0.0,1.0,6.0,No,05/08/2015,29/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.07,1.0,False
EAF3515,2022/3,communications,Communications,Stage Three Modules,30.0,1,Something to See: War and Visual Media,30.0,30.0,77.0,223.0,0.0,100.0,0.0,0.0,3.0,6.0,No,31/01/2018,27/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.25666666666666665,1.0,False
EAF3516,2022/3,communications,Communications,Stage Three Modules,30.0,2,Creative Film Dissertation,30.0,10.0,21.0,278.0,0.0,100.0,0.0,0.0,2.0,6.0,No,21/07/2016,27/07/2020,True,EAF,3,UG Year 3,HASS,299.0,0.07023411371237458,1.0,False
EAF3518,2022/3,communications,Communications,Stage Three Modules,30.0,2,Queering British Film and Television,30.0,30.0,77.0,223.0,0.0,100.0,0.0,0.0,3.0,6.0,No,12/03/2020,27/07/2020,True,EAF,3,UG Year 3,HASS,300.0,0.25666666666666665,1.0,False
EAF3519,2022/3,communications,Communications,Stage Three Modules,30.0,2,Cinema in the Anthropocene,30.0,15.0,66.0,234.0,0.0,100.0,0.0,0.0,2.0,6.0,No,24/01/2022,24/02/2022,True,EAF,3,UG Year 3,HASS,300.0,0.22,1.0,False
PSY1105,2022/3,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Behaviour and Evolution,15.0,250.0,29.0,121.0,0.0,50.0,50.0,0.0,2.0,4.0,No,12/03/2013,29/04/2022,True,PSY,1,UG Year 1,HLS,150.0,0.19333333333333333,2.0,False
PSY1126,2022/3,psychology,Psychology,Stage One Modules,15.0,2,Classic Studies in Psychology,15.0,200.0,36.0,114.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,09/07/2020,True,PSY,1,UG Year 1,HLS,150.0,0.24,2.0,False
PSY1202,2022/3,psychology,Psychology,Stage One Modules,15.0,2,Introduction to Biological Psychology,15.0,250.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/11/2011,31/03/2022,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1203,2022/3,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Social Psychology,15.0,300.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,30/06/2020,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1204,2022/3,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Clinical Psychology,15.0,300.0,31.0,119.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/12/2011,16/07/2015,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,2.0,False
PSY1205,2022/3,psychology,Psychology,Stage One Modules,15.0,1 and 2,Introduction to Statistics,15.0,220.0,30.0,120.0,0.0,0.0,67.0,33.0,2.0,4.0,No,01/11/2011,05/07/2020,True,PSY,1,UG Year 1,HLS,150.0,0.2,2.0,False
PSY1206,2022/3,psychology,Psychology,Stage One Modules,15.0,1,Introduction to Research Methods,15.0,250.0,31.0,119.0,0.0,45.0,45.0,10.0,3.0,4.0,No,01/11/2011,20/07/2017,True,PSY,1,UG Year 1,HLS,150.0,0.20666666666666667,3.0,False
PSY1207,2022/3,psychology,Psychology,Stage One Modules,15.0,2,"Cognition, Emotion and Development",15.0,300.0,33.0,117.0,0.0,50.0,50.0,0.0,2.0,4.0,No,01/02/2013,10/07/2020,True,PSY,1,UG Year 1,HLS,150.0,0.22,2.0,False
PSY1208,2022/3,psychology,Psychology,Stage One Modules,15.0,1 and 2,Workplace Learning,15.0,40.0,15.0,120.0,15.0,75.0,0.0,25.0,3.0,4.0,No,17/08/2017,10/06/2022,True,PSY,1,UG Year 1,HLS,150.0,0.1,2.0,False
PSY2203,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Social Psychology II,15.0,280.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,06/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2205,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Personality and Individual Differences,15.0,300.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,13/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2206,2022/3,psychology,Psychology,Stage Two Modules,15.0,1 and 2,Methods and Statistics in Psychology II,15.0,300.0,45.0,105.0,0.0,0.0,100.0,0.0,2.0,5.0,No,01/11/2011,04/07/2022,True,PSY,2,UG Year 2,HLS,150.0,0.3,1.0,False
PSY2209,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Cognition Practical I,15.0,75.0,23.0,127.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/11/2011,25/03/2022,True,PSY,2,UG Year 2,HLS,150.0,0.15333333333333332,1.0,False
PSY2210,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Social Practical I,15.0,100.0,22.0,128.0,0.0,100.0,0.0,0.0,3.0,5.0,No,01/12/2011,13/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2212,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Cognition Practical II,15.0,100.0,23.0,127.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,13/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.15333333333333332,1.0,False
PSY2213,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Social Practical II,15.0,70.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,07/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2214,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Observations and Experiments in Animal Behaviour,15.0,50.0,33.0,117.0,0.0,100.0,0.0,0.0,3.0,5.0,No,01/11/2011,13/08/2018,True,PSY,2,UG Year 2,HLS,150.0,0.22,1.0,False
PSY2216,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Qualitative Methods and Interview Skills,15.0,70.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/02/2014,07/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2217,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Wild Behaviour,15.0,50.0,86.0,64.0,0.0,100.0,0.0,0.0,2.0,5.0,No,01/04/2014,30/06/2022,True,PSY,2,UG Year 2,HLS,150.0,0.5733333333333334,1.0,False
PSY2218,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Social Practical III,15.0,90.0,22.0,128.0,0.0,100.0,0.0,0.0,1.0,5.0,No,01/12/2011,06/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.14666666666666667,1.0,False
PSY2303,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Cognition and Emotion,15.0,340.0,25.0,125.0,0.0,20.0,80.0,0.0,2.0,5.0,No,22/10/2011,29/03/2021,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2304,2022/3,psychology,Psychology,Stage Two Modules,15.0,2,Biological Basis of Behaviour,15.0,300.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,22/10/2011,01/03/2022,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY2306,2022/3,psychology,Psychology,Stage Two Modules,15.0,1,Development Psychology and Psychopathology,15.0,300.0,25.0,125.0,0.0,50.0,50.0,0.0,2.0,5.0,No,01/11/2011,21/08/2020,True,PSY,2,UG Year 2,HLS,150.0,0.16666666666666666,2.0,False
PSY3401,2022/3,psychology,Psychology,Stage Three Modules,45.0,1 and 2,Psychology Research Project,45.0,280.0,35.0,415.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2014,21/09/2021,True,PSY,3,UG Year 3,HLS,450.0,0.07777777777777778,1.0,False
PSY3402,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Methods and Statistics in Psychology III,15.0,300.0,22.0,128.0,0.0,0.0,100.0,0.0,2.0,6.0,No,01/02/2014,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.14666666666666667,1.0,False
PSY3403,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Contemporary Issues in Psychology,15.0,280.0,22.0,128.0,0.0,100.0,0.0,0.0,2.0,6.0,No,01/02/2014,18/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.14666666666666667,1.0,False
PSY3404,2022/3,psychology,Psychology,Stage Three Modules,120.0,"1, 2 and 3",One Year Study Abroad,120.0,12.0,0.0,0.0,1200.0,100.0,0.0,0.0,1.0,6.0,No,23/02/2017,13/06/2023,True,PSY,3,UG Year 3,HLS,1200.0,0.0,1.0,False
PSY3405,2022/3,psychology,Psychology,Stage Three Modules,30.0,1 and 2,Psychology Dissertation,30.0,5.0,26.0,274.0,0.0,100.0,0.0,0.0,1.0,6.0,No,02/11/2018,10/08/2020,True,PSY,3,UG Year 3,HLS,300.0,0.08666666666666667,1.0,False
PSY3406,2022/3,psychology,Psychology,Stage Three Modules,120.0,"1, 2 and 3",Professional Placement,120.0,20.0,10.0,70.0,1120.0,20.0,0.0,80.0,3.0,6.0,No,05/10/2020,24/11/2020,True,PSY,3,UG Year 3,HLS,1200.0,0.008333333333333333,2.0,False
PSY3411,2022/3,psychology,Psychology,Stage Three Modules,15.0,1 and 2,Psychology and Law,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,20/02/2014,11/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3412,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Psychology of Gender,15.0,35.0,33.0,117.0,0.0,40.0,50.0,10.0,3.0,6.0,No,01/02/2014,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3416,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Work and Organisational Psychology,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,23/09/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3417,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Associative Mind,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,03/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3418,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Processes of Human Memory,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,02/02/2021,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3419,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Studying Cognition and Emotion with Brain Imaging,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,08/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3420,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Brain Plasticity and Language Learning across the Lifespan,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,10/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3424,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,"Applied Social Psychology: Health, Environment and Society",15.0,35.0,33.0,117.0,0.0,50.0,50.0,0.0,2.0,6.0,No,28/01/2014,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3425,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Cognitive Behavioural Approaches to Mood Disorders,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,10/01/2023,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3426,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Parental Psychiatric Disorders and Children's Development,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,18/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3427,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Compulsive Behaviour,15.0,35.0,35.0,115.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/02/2014,07/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.23333333333333334,2.0,False
PSY3431,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Comparative Approaches in the Study of Brain and Behaviour,15.0,35.0,33.0,117.0,0.0,40.0,50.0,10.0,3.0,6.0,No,31/01/2016,09/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3432,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Moral Mind,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,11/02/2016,26/09/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3436,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Neuropsychology of Ageing and Dementia,15.0,35.0,33.0,117.0,0.0,40.0,50.0,10.0,3.0,6.0,No,24/01/2017,08/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3437,2022/3,psychology,Psychology,Stage Three Modules,15.0,1 and 2,The Psychology of Addiction,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,23/02/2017,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3439,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Social Exclusion and Inclusion in Childhood and Adolescence,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,29/03/2019,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3440,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Psychology of Helping,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,17/02/2020,26/01/2021,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3441,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Psychology of Close Relationships,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,20/02/2020,18/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3443,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Social Psychology of Ageing and Ageism,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,14/02/2020,18/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3444,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Foundations of Human Behaviour,15.0,30.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,19/02/2020,19/02/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3445,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Mechanisms of Face Recognition,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,17/02/2020,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3446,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Prevention Science in Developmental Psychopathology,15.0,35.0,35.0,115.0,0.0,40.0,60.0,0.0,2.0,6.0,No,19/02/2020,08/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.23333333333333334,2.0,False
PSY3447,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Solitude and Social Withdrawal across the Lifespan,15.0,35.0,33.0,117.0,0.0,35.0,50.0,15.0,3.0,6.0,No,29/07/2020,11/02/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,3.0,False
PSY3448,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Sleep and Psychology,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,03/08/2020,03/08/2020,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3449,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Evolution of Social Behaviour,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,01/03/2022,01/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3450,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Philosophy of Mind,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,07/02/2022,16/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3451,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,"Clinical Neuroscience: Brains, Drugs and Psychiatry",15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,03/03/2022,04/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3452,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,Social and Affective Neuroscience,15.0,30.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,04/03/2022,04/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3453,2022/3,psychology,Psychology,Stage Three Modules,15.0,1,The Numerical Brain,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,Yes,04/03/2022,04/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3454,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Lifecourse Influences on Behaviour and Cognition,15.0,35.0,33.0,117.0,0.0,40.0,60.0,0.0,2.0,6.0,No,29/03/2022,10/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3455,2022/3,psychology,Psychology,Stage Three Modules,15.0,2,Environmental Psychology,15.0,35.0,33.0,117.0,0.0,60.0,40.0,0.0,2.0,6.0,No,04/03/2022,10/03/2022,True,PSY,3,UG Year 3,HLS,150.0,0.22,2.0,False
PSY3910,2022/3,psychology,Psychology,Stage Three Modules,5.0,1 and 2,Professional Development Experience,5.0,30.0,45.0,5.0,0.0,50.0,0.0,50.0,2.0,6.0,No,13/07/2015,16/04/2018,True,PSY,3,UG Year 3,HLS,50.0,0.9,2.0,False
PYC3007,2022/3,psychology,Psychology,Stage Three Modules,60.0,"1, 2 and 3",Core Skills for Working with Young People with Mental Health Problems and Their Families,60.0,5.0,200.0,400.0,0.0,100.0,0.0,0.0,4.0,6.0,No,29/09/2015,29/09/2015,True,PYC,3,UG Year 3,HLS,600.0,0.3333333333333333,1.0,False
PYC3008,2022/3,psychology,Psychology,Stage Three Modules,60.0,"1, 2 and 3",Evidence-based CBT with Children and Young People,60.0,5.0,200.0,400.0,0.0,55.0,0.0,45.0,7.0,6.0,No,29/09/2015,29/09/2015,True,PYC,3,UG Year 3,HLS,600.0,0.3333333333333333,2.0,False
PYC3009,2022/3,psychology,Psychology,Stage Three Modules,60.0,"1, 2 and 3",Evidence-based Parenting Interventions,60.0,5.0,200.0,400.0,0.0,55.0,0.0,45.0,7.0,6.0,No,29/09/2015,20/08/2020,True,PYC,3,UG Year 3,HLS,600.0,0.3333333333333333,2.0,False
PYC3010,2022/3,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Fundamental Principles 0-5s,20.0,2.0,113.0,37.0,50.0,0.0,0.0,100.0,2.0,6.0,No,01/12/2016,20/08/2020,True,PYC,3,UG Year 3,HLS,200.0,0.565,1.0,False
PYC3011,2022/3,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions to Enhance Attachment in Vulnerable Groups,20.0,2.0,113.0,37.0,50.0,34.0,0.0,66.0,4.0,6.0,No,01/12/2016,20/08/2020,True,PYC,3,UG Year 3,HLS,200.0,0.565,2.0,False
PYC3012,2022/3,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20.0,15.0,113.0,37.0,50.0,100.0,0.0,0.0,3.0,6.0,No,01/12/2016,20/08/2020,True,PYC,3,UG Year 3,HLS,200.0,0.565,1.0,False
