module_code,academic_year,dept_slug,dept_name,stage,credits_raw,term_raw,module_title,credits,num_students_anticipated,scheduled_hours,independent_hours,placement_hours,coursework_pct,written_exam_pct,practical_exam_pct,n_summative_items,nqf_level,distance_learning,origin_date,last_revision_date,fetch_ok
PYC3009,2019/0,psychology,Psychology,Stage Three Modules,60.0,"1, 2 and 3",Evidence-based Parenting Interventions,60,5,200,400,0,55,0,45,7,6,No,29/09/2015,29/09/2015,True
PYC3010,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Fundamental Principles 0-5s,20,2,113,37,50,0,0,100,2,6,No,01/12/2016,17/01/2018,True
PYC3011,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions to Enhance Attachment in Vulnerable Groups,20,2,113,37,50,25,0,75,5,6,No,01/12/2016,17/01/2018,True
PYC3012,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,2,113,37,50,100,0,0,2,6,No,01/12/2016,17/01/2018,True
PYC3019,2019/0,psychology,Psychology,Stage Three Modules,20.0,1,Engagement and Assessment of Patients with Common Mental Health Problems,20,5,45,155,0,30,0,70,3,6,No,05/02/2018,05/02/2018,True
PYC3020,2019/0,psychology,Psychology,Stage Three Modules,20.0,1,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,5,45,155,0,0,30,70,3,6,No,05/02/2018,05/02/2018,True
PYC3021,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,"Values, Diversity and Context",20,5,30,170,0,50,0,50,3,6,No,05/02/2018,05/02/2018,True
PYC3022,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Children and Young People's Mental Health Settings: Context and Values,20,30,50,150,0,40,60,0,3,6,No,06/12/2018,16/01/2019,True
PYC3023,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Fundamental Skills: Assessment and Engagement,20,30,66,134,0,40,0,60,3,6,No,06/12/2018,16/01/2019,True
PYC3024,2019/0,psychology,Psychology,Stage Three Modules,20.0,"1, 2 and 3",Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,30,110,90,0,40,0,60,3,6,No,06/12/2018,16/01/2019,True
PYC3025,2019/0,psychology,Psychology,Stage Three Modules,20.0,1 and 2,"Working, Assessing and Engaging in Education Settings",20,30,72,128,0,100,0,0,2,6,No,16/01/2019,16/01/2019,True
PYC3026,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Common Problems and Processes in Education Settings,20,30,88,112,0,100,0,0,2,6,No,16/01/2019,16/01/2019,True
PYC3027,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,Interventions for Emerging Mental Health Difficulties in Education Settings,20,30,88,112,0,100,0,0,3,6,No,17/01/2019,17/01/2019,True
PYC3028,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,Autism-Learning Disability Core Knowledge and Skills,20,7,27,172,0,100,0,0,1,6,No,30/01/2019,14/02/2019,True
PYC3029,2019/0,psychology,Psychology,Stage Three Modules,20.0,2,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,7,58,142,0,50,0,50,2,6,No,30/01/2019,05/02/2019,True
PYC3030,2019/0,psychology,Psychology,Stage Three Modules,20.0,2 and 3,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,7,69,130,0,50,0,50,4,6,No,30/01/2019,05/02/2019,True
PSYM201,2019/0,psychology,Psychology,Masters Modules,30.0,1 and 2,Advanced Statistics,30,50,80,220,0,36,60,4,4,7,No,01/09/2011,17/10/2019,True
PSYM202,2019/0,psychology,Psychology,Masters Modules,15.0,1 and 2,Behavioural Science Research Skills,15,75,92,58,0,100,0,0,2,7,No,01/09/2011,10/07/2018,True
PSYM204,2019/0,psychology,Psychology,Masters Modules,30.0,1 and 2,Advances and Methods in Social and Organisational Psychology,30,20,60,240,0,80,0,20,5,7,No,01/09/2011,09/07/2018,True
PSYM205,2019/0,psychology,Psychology,Masters Modules,30.0,1 and 2,Advances and Methods in Animal Behaviour,30,25,60,240,0,70,0,30,5,7,No,01/09/2011,21/05/2018,True
PSYM208,2019/0,psychology,Psychology,Masters Modules,15.0,"1, 2 and 3",Animal Behaviour Research Skills,15,24,99,51,0,70,0,30,4,7,No,10/01/2018,21/02/2019,True
PSYM210,2019/0,psychology,Psychology,Masters Modules,90.0,"1, 2 and 3",Research Apprenticeship,90,68,38,862,0,90,0,10,3,7,No,01/08/2011,15/01/2019,True
PSYM211,2019/0,psychology,Psychology,Masters Modules,15.0,2,Current Research Issues in Social and Organisational Psychology,15,25,15,135,0,100,0,0,1,7,No,01/09/2011,15/05/2020,True
PSYM212,2019/0,psychology,Psychology,Masters Modules,15.0,1 and 2,Current Research Issues in Psychological Research Methods,15,24,14,136,0,100,0,0,6,7,No,01/09/2011,10/07/2018,True
PSYM213,2019/0,psychology,Psychology,Masters Modules,15.0,1 and 2,Current Research Issues in Animal Behaviour,15,21,22,128,0,90,0,10,5,7,No,01/09/2011,20/09/2019,True
PYCM001,2019/0,psychology,Psychology,Masters Modules,60.0,"1, 2 and 3",Psychological Therapies Research Project,60,12,40,560,0,100,0,0,1,7,No,01/06/2012,08/09/2017,True
PYCM002,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Methodological Approaches in Psychological Therapies Research,20,60,45,155,0,100,0,0,1,7,Yes,23/01/2015,23/01/2015,True
PYCM003,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Enhancing Practice: Broadening the Scope of Low Intensity CBT Interventions,20,60,30,170,0,100,0,0,2,7,No,25/11/2014,23/01/2015,True
PYCM014,2019/0,psychology,Psychology,Masters Modules,15.0,"1, 2 and 3",Assessed Teaching Practice,15,6,2,68,80,0,0,100,1,7,Yes,26/03/2015,10/09/2019,True
PYCM015,2019/0,psychology,Psychology,Masters Modules,15.0,1,Family Therapy and the Family of Therapies,15,12,70,80,0,50,0,50,2,7,No,27/05/2015,24/01/2018,True
PYCM026,2019/0,psychology,Psychology,Masters Modules,30.0,"1, 2 and 3",Health Care Service Transformation Project,30,10,30,270,0,100,0,0,1,7,No,02/03/2012,01/11/2016,True
PYCM027,2019/0,psychology,Psychology,Masters Modules,60.0,"1, 2 and 3",Core Skills for Working with Young People with Mental Health Problems and Their Families,60,25,200,400,0,100,0,0,4,7,No,27/11/2012,14/12/2016,True
PYCM028,2019/0,psychology,Psychology,Masters Modules,60.0,"1, 2 and 3",Evidence-based CBT with Children and Young People,60,15,200,400,0,55,0,45,7,7,No,27/11/2012,14/12/2016,True
PYCM029,2019/0,psychology,Psychology,Masters Modules,60.0,"1, 2 and 3",Evidence-based Parenting Interventions,60,15,200,400,0,55,0,45,7,7,No,27/11/2012,14/12/2016,True
PYCM030,2019/0,psychology,Psychology,Masters Modules,30.0,1,Systemic Family Practice in CAMHS,30,12,100,200,0,100,0,0,3,7,No,16/12/2013,14/12/2016,True
PYCM031,2019/0,psychology,Psychology,Masters Modules,30.0,2 and 3,Systemic Family Practice for Adolescent Eating Disorders,30,12,100,200,0,60,0,40,5,7,No,10/12/2013,14/12/2016,True
PYCM032,2019/0,psychology,Psychology,Masters Modules,15.0,2,Systemic Family Practice for Adolescent Conduct Disorders,15,12,50,100,0,60,0,40,3,7,No,12/11/2013,14/12/2016,True
PYCM033,2019/0,psychology,Psychology,Masters Modules,15.0,3,Systemic Family Practice for Adolescent Self-harm/Depression,15,12,50,100,0,60,0,40,3,7,No,12/11/2013,14/12/2016,True
PYCM034,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Fundamental Principles 0-5s,20,15,113,37,50,0,0,100,2,7,No,01/12/2016,17/01/2018,True
PYCM035,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Interventions to Enhance Attachment in Vulnerable Groups,20,15,113,37,50,25,0,75,5,7,No,01/12/2016,17/01/2018,True
PYCM036,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Interventions for Existing Diagnosable Problems in Children Aged 1.5 to 5 Years,20,15,113,37,50,100,0,0,2,7,No,01/12/2016,17/08/2018,True
PYCM037,2019/0,psychology,Psychology,Masters Modules,30.0,"1, 2 and 3",The Fundamentals of Cognitive Behavioural Therapy,30,33,125,175,0,100,0,0,2,7,No,12/12/2012,12/06/2019,True
PYCM038,2019/0,psychology,Psychology,Masters Modules,30.0,"1, 2 and 3",Cognitive Behavioural Therapy (CBT) for Depression,30,33,65,235,0,66,0,34,3,7,Yes,12/12/2012,03/01/2018,True
PYCM039,2019/0,psychology,Psychology,Masters Modules,30.0,"1, 2 and 3",Cognitive Behavioural Therapy (CBT) for Anxiety Disorder,30,33,65,235,0,66,0,34,3,7,No,24/02/2012,12/06/2019,True
PYCM040,2019/0,psychology,Psychology,Masters Modules,30.0,"1, 2 and 3",Cognitive Behavioural Therapy (CBT) - Clinical Practice,30,33,70,30,200,0,0,100,3,7,No,12/12/2012,12/06/2019,True
PYCM042,2019/0,psychology,Psychology,Masters Modules,30.0,2,Clinical Supervision Practice Placement,30,10,30,170,100,0,0,100,2,7,No,25/11/2012,07/01/2019,True
PYCM043,2019/0,psychology,Psychology,Masters Modules,30.0,1,Contemporary Issues in Global Leadership Theory and Practice,30,20,30,270,0,100,0,0,1,7,No,09/12/2016,17/08/2017,True
PYCM044,2019/0,psychology,Psychology,Masters Modules,30.0,1 and 2,"Personal Leadership Identity, Resilience and Reflection",30,20,30,270,0,100,0,0,2,7,No,09/12/2016,17/08/2017,True
PYCM045,2019/0,psychology,Psychology,Masters Modules,30.0,3,Leading through Complexity,30,20,30,270,0,50,0,50,4,7,No,09/12/2016,07/09/2017,True
PYCM046,2019/0,psychology,Psychology,Masters Modules,30.0,2 and 3,Data Analytics for Leaders,30,20,30,270,0,100,0,0,2,7,No,09/12/2016,07/09/2017,True
PYCM047,2019/0,psychology,Psychology,Masters Modules,60.0,"1, 2 and 3",Publication Project,60,15,60,540,0,100,0,0,1,7,No,04/08/2017,07/09/2017,True
PYCM051,2019/0,psychology,Psychology,Masters Modules,15.0,2 and 3,Psychological Therapies Research Methods,15,20,30,120,0,100,0,0,1,7,No,06/07/2017,06/07/2017,True
PYCM052,2019/0,psychology,Psychology,Masters Modules,15.0,1 and 2,Evidenced-Based Practice and Practice-Based Evidence in Family Therapy,15,12,70,80,0,100,0,0,2,7,No,13/07/2017,13/07/2017,True
PYCM053,2019/0,psychology,Psychology,Masters Modules,15.0,1 and 2,Key Concepts and Skills in Systemic/Family Therapy Practice,15,12,70,80,0,75,0,25,3,7,No,13/07/2017,02/12/2019,True
PYCM054,2019/0,psychology,Psychology,Masters Modules,15.0,"1, 2 and 3",Systemic Clinical Practice: Part 1,15,12,0,0,150,100,0,0,2,7,No,13/07/2017,13/07/2017,True
PYCM061,2019/0,psychology,Psychology,Masters Modules,15.0,"1, 2 and 3",Psychodynamic Clinical Practice II,15,12,42,0,108,100,0,0,3,7,No,16/08/2017,31/10/2019,True
PYCM067,2019/0,psychology,Psychology,Masters Modules,20.0,1,Engagement and Assessment of Patients with Common Mental Health Problems,20,30,45,155,0,30,0,70,3,7,No,05/02/2018,03/10/2019,True
PYCM068,2019/0,psychology,Psychology,Masters Modules,20.0,1,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,30,45,155,0,0,30,70,3,7,No,05/02/2018,05/02/2018,True
PYCM069,2019/0,psychology,Psychology,Masters Modules,20.0,2,"Values, Diversity and Context",20,30,30,170,0,50,0,50,3,7,No,05/02/2018,03/10/2019,True
PYCM070,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Fundamentals of Professional Practice and Ethics,20,15,66,134,0,100,0,0,1,7,No,06/08/2018,23/08/2018,True
PYCM072,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Evidence-based Psychological Interventions in Clinical Psychology Practice,20,15,66,134,0,100,0,0,1,7,No,08/08/2018,28/08/2018,True
PYCM074,2019/0,psychology,Psychology,Masters Modules,90.0,"1, 2 and 3",Clinical Practice,90,15,0,0,900,100,0,0,8,7,No,20/08/2018,10/10/2019,True
PYCM079,2019/0,psychology,Psychology,Masters Modules,20.0,2 and 3,Children and Young People's Mental Health Settings: Context and Values,20,30,50,150,0,0,60,40,3,7,No,06/12/2018,16/01/2019,True
PYCM080,2019/0,psychology,Psychology,Masters Modules,20.0,2 and 3,Fundamental Skills: Assessment and Engagement,20,30,66,134,0,40,0,60,3,7,No,06/12/2018,16/01/2019,True
PYCM081,2019/0,psychology,Psychology,Masters Modules,20.0,"1, 2 and 3",Evidence-based Interventions for Common Mental Health Problems with Children and Young People (Theory and Skills),20,30,110,90,0,40,0,60,3,7,No,06/12/2018,16/01/2019,True
PYCM082,2019/0,psychology,Psychology,Masters Modules,20.0,1 and 2,"Working, Assessing and Engaging in Education Settings",20,30,72,128,0,100,0,0,2,7,No,16/01/2019,16/01/2019,True
PYCM083,2019/0,psychology,Psychology,Masters Modules,20.0,2 and 3,Common Problems and Processes in Education Settings,20,30,88,112,0,100,0,0,2,7,No,16/01/2019,16/01/2019,True
PYCM084,2019/0,psychology,Psychology,Masters Modules,20.0,2,Interventions for Emerging Mental Health Difficulties in Education Settings,20,30,88,112,0,100,0,0,3,7,No,07/12/2018,17/01/2019,True
PYCM086,2019/0,psychology,Psychology,Masters Modules,20.0,2,Autism-Learning Disability Core Knowledge and Skills,20,7,27,172,0,100,0,0,1,7,No,30/01/2019,14/02/2019,True
PYCM087,2019/0,psychology,Psychology,Masters Modules,20.0,2,"Assessment, Engagement and Formulation with Young People and Families (Autism and Learning Disabilities)",20,7,58,141,0,50,0,50,2,7,No,30/01/2019,05/02/2019,True
PYCM088,2019/0,psychology,Psychology,Masters Modules,20.0,2 and 3,Mental Health Interventions with Young People and Families (Autism and Learning Disabilities),20,7,69,130,0,30,0,70,4,7,No,30/01/2019,05/02/2019,True
PYCM089,2019/0,psychology,Psychology,Masters Modules,30.0,1,Supervising Evidence-Based Psychological Therapies/Interventions in Child and Adolescent Mental Health,30,10,60,240,0,100,0,0,3,7,No,07/01/2019,07/01/2019,True
PYCM090,2019/0,psychology,Psychology,Masters Modules,30.0,2,Clinical Supervision Practice Placement (Wellbeing Practitioner for Children and Young People),30,10,36,164,100,50,0,50,3,7,No,07/01/2019,07/01/2019,True
PYCM091,2019/0,psychology,Psychology,Masters Modules,30.0,2,Clinical Supervision Practice Placement (Education Mental Health Practitioner),30,10,98,102,100,50,0,50,3,7,No,07/01/2019,07/01/2019,True
PYCM096,2019/0,psychology,Psychology,Masters Modules,20.0,1,Evidence-based Low Intensity Treatments for Common Mental Health Problems,20,30,45,155,0,30,0,70,3,7,No,04/10/2019,21/08/2020,True
CLA1001,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Greek History: Problems and Sources,30,80,54,246,0,50,50,0,3,4,No,2011,13/11/2018,True
CLA1006,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Greek and Roman Drama,30,50,54,246,0,50,50,0,3,6,No,2011,11/03/2015,True
CLA1202,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30,8,88,212,0,0,100,0,2,4,No,2011,13/11/2018,True
CLA1204,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Greek III,30,20,66,234,0,50,50,0,3,4,No,2011,13/11/2018,True
CLA1252,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30,6,88,212,0,0,100,0,2,4,No,23/02/2017,13/11/2018,True
CLA1254,2019/0,classics,Classics,Stage One Modules,30.0,1 and 2,Classical Language and Texts: Latin III,30,30,66,234,0,50,50,0,3,4,No,2011,13/11/2018,True
CLA1307,2019/0,classics,Classics,Stage One Modules,15.0,,Ancient Sources (Written Evidence) Ancient Medicine,15,40,27,123,0,40,60,0,2,4,No,01/07/2012,11/03/2019,True
CLA1354,2019/0,classics,Classics,Stage One Modules,15.0,,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15,40,27,123,0,100,0,0,2,4,No,29/02/2016,11/03/2019,True
CLA1401,2019/0,classics,Classics,Stage One Modules,15.0,1,Text and Context: Early Greek Poetry,15,25,27,123,0,30,70,0,2,6,No,16/04/2015,03/05/2019,True
CLA1405,2019/0,classics,Classics,Stage One Modules,15.0,2,Text and Context: Roman Laughter,15,48,27,123,0,30,70,0,2,4,No,23/02/2017,03/05/2019,True
CLA1410,2019/0,classics,Classics,Stage One Modules,15.0,2,Text and Context: Writing Women in Ancient Literature,15,40,27,123,0,40,60,0,2,1,No,,07/03/2016,True
CLA1507,2019/0,classics,Classics,Stage One Modules,15.0,1,Ancient World: Greek Philosophy,15,48,27,123,0,30,70,0,2,6,No,,18/01/2017,True
THE1070,2019/0,classics,Classics,Stage One Modules,15.0,1,Elements of New Testament Greek,15,20,33,117,0,0,100,0,2,4,No,2008,01/04/2012,True
THE1076,2019/0,classics,Classics,Stage One Modules,15.0,2,Religion in the Modern World,15,48,35,115,0,50,50,0,3,4,No,2009,March 2014,True
THE1101,2019/0,classics,Classics,Stage One Modules,15.0,1,The Bible: Past and Present,15,45,34,116,0,100,0,0,2,4,No,2014,17/04/2019,True
THE1103,2019/0,classics,Classics,Stage One Modules,15.0,2,Introducing Christian Theologies,15,45,34,116,0,50,50,0,2,4,No,2014,01/04/2014,True
THE1106,2019/0,classics,Classics,Stage One Modules,15.0,2,Philosophy of Religion and Christian Ethics,15,,35,115,0,50,50,0,2,4,No,2015,01/09/2017,True
CLA2001,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Greek History: Problems and Sources,30,80,52,248,0,50,50,0,3,5,Yes,2011,06/02/2017,True
CLA2006,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Greek and Roman Drama,30,50,52,248,0,50,50,0,3,5,No,2011,07/05/2019,True
CLA2202,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30,5,88,212,0,0,100,0,2,5,No,2011,07/05/2019,True
CLA2205,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Greek IV,30,,66,234,0,30,40,30,3,5,No,2011,15/11/2018,True
CLA2252,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Latin II,30,11,88,212,0,0,100,0,2,5,No,2011,15/11/2018,True
CLA2254,2019/0,classics,Classics,Stage Two Modules,30.0,1 and 2,Classical Language and Texts: Latin IV,30,24,66,234,0,30,40,30,3,5,No,2011,16/11/2018,True
CLA2307,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient Sources (Written Evidence) Ancient Medicine,15,40,26,124,0,40,60,0,2,5,No,2012,11/03/2019,True
CLA2354,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient Sources (Material Evidence): Brave New Rome of Augustus,15,40,26,124,0,100,0,0,2,5,No,2011,11/03/2019,True
CLA2401,2019/0,classics,Classics,Stage Two Modules,15.0,1,Text and Context: Early Greek Poetry,15,50,26,124,0,40,60,0,2,5,No,2011,02/03/2015,True
CLA2405,2019/0,classics,Classics,Stage Two Modules,15.0,1,Text and Context: Roman Laughter,15,48,26,124,0,40,60,0,2,5,No,,23/02/2017,True
CLA2410,2019/0,classics,Classics,Stage Two Modules,15.0,2,Text and Context: Writing Women in Ancient Literature,15,40,26,124,0,50,50,0,2,5,No,2011,08/05/2019,True
CLA2507,2019/0,classics,Classics,Stage Two Modules,15.0,2,Ancient World: Greek Philosophy,15,48,26,124,0,40,60,0,2,5,No,2011,08/05/2019,True
THE2024,2019/0,classics,Classics,Stage Two Modules,30.0,1,"Spirituality - Prayer, Meditation and Worship",30,,33,267,0,50,50,0,2,5,No,2017,18/04/2019,True
THE2025,2019/0,classics,Classics,Stage Two Modules,30.0,2,Art in Syria and the Holy Land at the Time of the Crusades,30,25,34,266,0,90,0,10,2,5,No,01/03/17,18/04/2019,True
THE2026,2019/0,classics,Classics,Stage Two Modules,30.0,2,Postcolonial Theology,30,25,33,267,0,50,50,0,2,5,No,01/03/2017,18/04/2019,True
THE2034,2019/0,classics,Classics,Stage Two Modules,15.0,2,Intermediate New Testament Greek,15,15,33,117,0,40,60,0,3,5,No,01/03/2012,18/04/2019,True
THE2152,2019/0,classics,Classics,Stage Two Modules,30.0,2,"Evolution, God and Gaia",30,10,22,278,0,100,0,0,3,5,No,28/02/2012,18/04/2019,True
THE2180,2019/0,classics,Classics,Stage Two Modules,30.0,1,Reading Augustine through the Confessions,30,25,33,267,0,100,0,0,2,5,No,15/02/2012,18/04/2019,True
THE2185,2019/0,classics,Classics,Stage Two Modules,30.0,1,Incarnation: Topics in Philosophical Theology,30,20,22,278,0,50,50,0,2,5,No,25/04/2013,01/11/2018,True
THE2199,2019/0,classics,Classics,Stage Two Modules,30.0,1,Theology and Criminal Justice,30,20,35,265,0,50,50,0,2,5,No,06/01/2014,18/04/2019,True
CLA3007,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The Crisis of the Athenian Polis,30,17,44,256,0,40,50,10,4,6,No,2011,26/11/2018,True
CLA3008,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The Age of Cicero,30,17,44,256,0,60,40,0,3,6,No,2011,26/11/2018,True
CLA3009,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Dissertation,30,40,7,293,0,100,0,0,1,6,No,23/02/2017,08/05/2019,True
CLA3020,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Sexuality and Gender in the Ancient World,30,17,44,256,0,40,50,10,4,6,No,2011,03/03/2015,True
CLA3033,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,"Magic, Witchcraft and Ghosts in the Greek and Roman Worlds",30,34,44,256,0,40,50,10,4,6,No,2011,08/05/2019,True
CLA3045,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Thucydides and the Idea of History,30,17,44,256,0,80,0,20,5,,Yes,16/03/2017,08/05/2019,True
CLA3056,2019/0,classics,Classics,Stage Three Modules,15.0,2,Ovid and the Erotic Passions,15,16,22,128,0,100,0,0,2,6,No,01/02/2017,26/11/2018,True
CLA3108,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The World of Late Antiquity,30,17,44,256,0,30,50,20,3,6,No,2010,26/11/2018,True
CLA3113,2019/0,classics,Classics,Stage Three Modules,15.0,1,Art in Greek Society,15,,22,128,0,30,50,20,3,6,Yes,01/09/2013,27/11/2018,True
CLA3114,2019/0,classics,Classics,Stage Three Modules,15.0,2,Art in Roman Society,15,20,22,128,0,30,50,20,3,6,No,01/09/2018,27/11/2018,True
CLA3118,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,The World(s) of Didactic Poetry,30,17,44,256,0,50,50,0,3,6,No,03/03/2016,09/05/2019,True
CLA3202,2019/0,classics,Classics,Stage Three Modules,30.0,1 and 2,Classical Language and Texts: Greek II,30,10,88,212,0,0,100,0,2,6,No,2011,09/05/2019,True
